customer_id,age,gender,city_tier,employment_type,loan_amount_requested,credit_score,stage_applied,stage_docs_submitted,stage_credit_checked,stage_approved,stage_disbursed
412,33,Male,Tier 1,Salaried,882192,615,1,0,0,0,0
413,24,Female,Tier 1,Self-Employed,1287488,575,1,1,1,0,0
414,22,Male,Tier 2,Salaried,1746340,847,1,0,0,0,0
415,54,Male,Tier 2,Self-Employed,1395996,626,1,1,1,1,1
416,31,Female,Tier 3,Self-Employed,1569346,835,1,0,0,0,0
417,50,Male,Tier 1,Self-Employed,111913,585,1,1,0,0,0
418,34,Male,Tier 2,Salaried,385752,568,0,0,0,0,0
419,33,Female,Tier 3,Business,1636212,827,0,0,0,0,0
420,52,Male,Tier 2,Self-Employed,1931686,816,1,1,1,0,0
421,23,Female,Tier 1,Self-Employed,719312,831,1,1,1,1,1
422,56,Male,Tier 1,Salaried,1737233,568,1,1,1,1,1
423,44,Female,Tier 1,Salaried,50318,689,1,0,0,0,0
424,38,Female,Tier 1,Salaried,1438074,616,1,1,1,0,0
425,47,Female,Tier 2,Salaried,338155,567,1,1,1,1,1
426,29,Male,Tier 1,Salaried,330931,810,1,0,0,0,0
427,50,Female,Tier 1,Salaried,424430,661,1,1,0,0,0
428,47,Female,Tier 2,Self-Employed,1994168,664,1,1,1,1,1
429,31,Female,Tier 3,Salaried,935464,715,0,0,0,0,0
430,47,Male,Tier 2,Salaried,1787991,616,1,1,1,0,0
431,55,Female,Tier 2,Business,414449,804,1,1,1,1,1
432,28,Female,Tier 1,Salaried,1874230,619,1,1,1,0,0
433,25,Male,Tier 1,Self-Employed,1369472,752,1,1,1,0,0
434,32,Male,Tier 1,Salaried,1820847,676,0,0,0,0,0
435,50,Female,Tier 2,Salaried,1965514,629,1,1,1,0,0
436,57,Male,Tier 3,Salaried,1289498,725,0,0,0,0,0
437,46,Female,Tier 1,Self-Employed,422526,662,1,1,1,0,0
438,42,Female,Tier 2,Salaried,1196904,660,1,1,1,0,0
439,57,Female,Tier 1,Business,722898,686,1,0,0,0,0
440,31,Male,Tier 2,Salaried,1622780,682,1,0,0,0,0
441,58,Male,Tier 1,Salaried,849089,738,1,1,1,0,0
442,30,Female,Tier 1,Self-Employed,131119,826,0,0,0,0,0
443,45,Male,Tier 3,Salaried,333635,774,1,0,0,0,0
444,56,Female,Tier 2,Self-Employed,1725874,652,1,1,0,0,0
445,56,Male,Tier 2,Salaried,1800367,656,1,0,0,0,0
446,57,Male,Tier 1,Salaried,1227377,612,1,1,1,1,1
447,39,Male,Tier 1,Self-Employed,1081652,794,1,0,0,0,0
448,53,Male,Tier 1,Business,768835,722,0,0,0,0,0
449,45,Female,Tier 3,Salaried,878612,759,1,1,0,0,0
450,44,Male,Tier 3,Self-Employed,330684,740,0,0,0,0,0
451,53,Male,Tier 2,Salaried,252587,707,1,0,0,0,0
452,58,Male,Tier 1,Self-Employed,1106519,774,1,1,1,0,0
453,33,Male,Tier 3,Self-Employed,1743594,721,1,0,0,0,0
454,34,Male,Tier 2,Salaried,321055,585,1,1,1,1,1
455,44,Female,Tier 2,Salaried,1007758,683,1,1,1,1,1
456,46,Male,Tier 1,Salaried,804769,586,1,1,1,1,1
457,56,Male,Tier 2,Salaried,375144,642,1,1,1,0,0
458,51,Male,Tier 2,Salaried,643593,624,1,0,0,0,0
459,38,Female,Tier 3,Self-Employed,1101055,793,1,1,1,1,1
460,41,Male,Tier 3,Business,584400,732,1,1,1,1,1
461,46,Male,Tier 1,Salaried,1470295,754,1,1,1,0,0
462,43,Female,Tier 2,Salaried,1037771,736,0,0,0,0,0
463,34,Female,Tier 3,Salaried,767972,715,1,1,1,1,1
464,40,Male,Tier 1,Business,520113,664,1,1,1,1,1
465,57,Male,Tier 1,Salaried,557607,756,1,0,0,0,0
466,33,Female,Tier 1,Salaried,1855412,794,1,1,1,1,1
467,40,Male,Tier 2,Salaried,621097,710,1,1,1,1,0
468,33,Female,Tier 1,Salaried,310462,562,1,1,1,0,0
469,30,Female,Tier 2,Salaried,82205,843,1,1,1,0,0
470,28,Male,Tier 1,Salaried,533321,785,1,1,1,0,0
471,49,Male,Tier 3,Salaried,1826540,822,1,1,1,1,1
472,35,Male,Tier 1,Salaried,974061,663,1,1,1,1,0
473,52,Female,Tier 1,Salaried,1265746,701,1,0,0,0,0
474,40,Male,Tier 2,Salaried,1006294,575,1,1,1,1,1
475,37,Male,Tier 2,Salaried,160947,717,1,0,0,0,0
476,26,Female,Tier 1,Business,871258,581,1,1,1,1,1
477,56,Female,Tier 1,Business,1620207,770,1,1,1,0,0
478,33,Male,Tier 1,Salaried,1513866,755,1,1,1,0,0
479,46,Female,Tier 2,Salaried,700489,647,1,1,1,1,1
480,42,Male,Tier 3,Self-Employed,924123,640,1,1,1,1,1
481,57,Male,Tier 2,Salaried,690846,763,1,0,0,0,0
482,44,Male,Tier 2,Salaried,1986933,737,1,1,1,0,0
483,37,Male,Tier 2,Salaried,813001,606,1,1,1,0,0
484,35,Male,Tier 1,Business,1856231,656,1,1,1,1,1
485,52,Male,Tier 3,Business,146320,744,1,1,1,1,1
486,26,Female,Tier 3,Salaried,868833,571,1,1,1,0,0
487,56,Female,Tier 1,Salaried,454781,735,0,0,0,0,0
488,44,Female,Tier 1,Business,1713100,634,1,1,1,1,0
489,50,Male,Tier 1,Business,812167,629,1,0,0,0,0
490,32,Male,Tier 1,Business,114702,626,1,1,1,1,0
491,39,Male,Tier 2,Salaried,1017430,726,1,1,1,1,1
492,33,Female,Tier 2,Salaried,261945,723,1,1,0,0,0
493,30,Female,Tier 3,Self-Employed,192184,631,1,1,0,0,0
494,31,Male,Tier 2,Salaried,1177873,570,1,1,1,1,1
495,38,Male,Tier 2,Salaried,1993335,728,1,1,1,1,1
496,59,Male,Tier 2,Salaried,452101,774,0,0,0,0,0
497,28,Male,Tier 1,Business,1087470,814,0,0,0,0,0
498,34,Male,Tier 1,Business,968880,818,1,1,1,0,0
499,30,Female,Tier 2,Salaried,1235587,800,1,0,0,0,0
500,48,Female,Tier 1,Business,223021,822,1,1,1,1,1
501,23,Male,Tier 1,Salaried,1756782,821,1,0,0,0,0
502,26,Male,Tier 3,Self-Employed,122353,829,1,1,1,1,1
503,50,Female,Tier 2,Salaried,57430,772,1,1,1,1,1
504,58,Male,Tier 1,Salaried,1255976,624,1,0,0,0,0
505,59,Male,Tier 2,Salaried,1240799,700,0,0,0,0,0
506,40,Male,Tier 3,Salaried,208691,654,1,1,0,0,0
507,29,Male,Tier 1,Salaried,870916,591,1,1,1,1,1
508,22,Male,Tier 1,Salaried,1747370,725,1,1,1,1,1
509,43,Female,Tier 3,Business,208736,794,1,0,0,0,0
510,38,Male,Tier 1,Salaried,187852,802,1,0,0,0,0
511,28,Male,Tier 1,Salaried,1298515,823,1,0,0,0,0
512,46,Female,Tier 2,Salaried,78604,641,0,0,0,0,0
513,25,Male,Tier 3,Salaried,1730249,560,1,1,1,1,1
514,57,Female,Tier 1,Salaried,592050,701,1,1,0,0,0
515,27,Female,Tier 1,Self-Employed,431416,738,1,0,0,0,0
516,52,Male,Tier 1,Salaried,1253413,713,1,1,1,0,0
517,40,Female,Tier 3,Self-Employed,244798,675,1,1,0,0,0
518,48,Male,Tier 1,Self-Employed,1790979,760,1,1,1,0,0
519,31,Female,Tier 2,Salaried,792818,646,1,0,0,0,0
520,47,Male,Tier 3,Salaried,1026555,596,1,1,1,1,0
521,40,Female,Tier 1,Business,1974238,773,1,0,0,0,0
522,24,Female,Tier 3,Salaried,715916,606,1,1,1,0,0
523,34,Male,Tier 3,Salaried,915523,624,0,0,0,0,0
524,49,Male,Tier 3,Business,164919,803,1,0,0,0,0
525,41,Female,Tier 1,Salaried,180731,700,1,0,0,0,0
526,49,Female,Tier 2,Salaried,584292,608,1,1,1,1,0
527,29,Male,Tier 3,Business,1288604,635,1,1,1,1,1
528,22,Female,Tier 3,Salaried,1988734,719,1,1,1,1,1
529,24,Male,Tier 1,Salaried,201882,695,1,0,0,0,0
530,34,Male,Tier 3,Business,1553792,582,1,1,1,1,1
531,49,Male,Tier 1,Business,782084,552,1,1,1,1,1
532,46,Male,Tier 1,Salaried,574535,833,1,0,0,0,0
533,54,Female,Tier 2,Salaried,1996910,806,1,1,1,0,0
534,59,Male,Tier 3,Self-Employed,1668859,675,1,1,1,1,1
535,27,Female,Tier 2,Self-Employed,1944431,662,1,0,0,0,0
536,53,Male,Tier 2,Salaried,1833283,842,1,0,0,0,0
537,42,Male,Tier 3,Salaried,1298925,597,1,0,0,0,0
538,37,Male,Tier 1,Salaried,1684833,824,0,0,0,0,0
539,42,Male,Tier 2,Business,341196,744,0,0,0,0,0
540,32,Male,Tier 1,Business,1409934,774,1,0,0,0,0
541,58,Male,Tier 1,Business,1348559,762,1,1,1,0,0
542,57,Female,Tier 2,Business,215391,831,1,1,1,1,1
543,56,Male,Tier 3,Salaried,515058,687,1,1,1,1,1
544,40,Male,Tier 2,Salaried,1298189,619,1,0,0,0,0
545,41,Male,Tier 3,Self-Employed,1167434,848,1,0,0,0,0
546,39,Female,Tier 1,Self-Employed,1139341,619,1,0,0,0,0
547,35,Female,Tier 1,Salaried,468086,757,1,1,0,0,0
548,36,Male,Tier 2,Salaried,717826,749,0,0,0,0,0
549,52,Male,Tier 1,Business,1930292,608,1,1,1,1,1
550,22,Male,Tier 1,Salaried,1410754,808,1,0,0,0,0
551,24,Female,Tier 2,Salaried,1393881,714,1,1,1,0,0
552,37,Male,Tier 1,Self-Employed,1560067,794,1,1,1,0,0
553,44,Male,Tier 1,Self-Employed,241883,633,0,0,0,0,0
554,32,Male,Tier 2,Salaried,1856407,663,1,1,1,0,0
555,33,Male,Tier 2,Self-Employed,103565,783,1,1,1,1,1
556,31,Male,Tier 3,Salaried,897746,811,1,0,0,0,0
557,53,Female,Tier 2,Salaried,1480098,721,1,1,1,0,0
558,37,Male,Tier 2,Salaried,758986,567,1,1,1,1,1
559,29,Female,Tier 3,Self-Employed,1299415,784,1,1,1,1,1
560,59,Male,Tier 3,Business,888361,706,1,1,1,0,0
561,33,Male,Tier 1,Self-Employed,1323452,760,1,0,0,0,0
562,45,Female,Tier 1,Business,510153,830,1,1,1,1,1
563,49,Male,Tier 2,Salaried,582374,745,1,1,0,0,0
564,29,Female,Tier 2,Salaried,1030086,664,1,0,0,0,0
565,49,Male,Tier 3,Salaried,935641,709,1,1,1,1,1
566,57,Male,Tier 2,Salaried,1557857,704,1,0,0,0,0
567,47,Female,Tier 2,Self-Employed,1532571,600,1,1,1,1,1
568,29,Male,Tier 3,Self-Employed,1777398,833,1,1,1,1,1
569,49,Female,Tier 2,Business,1277417,622,1,1,1,0,0
570,49,Male,Tier 1,Salaried,1216985,659,1,1,1,0,0
571,58,Female,Tier 3,Salaried,1615058,835,1,0,0,0,0
572,57,Male,Tier 1,Salaried,761238,770,1,0,0,0,0
573,48,Male,Tier 3,Salaried,1770892,558,1,1,1,0,0
574,38,Female,Tier 3,Salaried,394707,631,0,0,0,0,0
575,30,Female,Tier 2,Salaried,1473932,843,1,0,0,0,0
576,54,Female,Tier 2,Salaried,529207,571,1,1,1,1,1
577,41,Female,Tier 2,Salaried,1876695,648,1,1,1,0,0
578,34,Female,Tier 1,Salaried,1203893,719,0,0,0,0,0
579,49,Male,Tier 1,Salaried,1861724,739,1,1,1,1,1
580,50,Male,Tier 2,Salaried,1012059,655,0,0,0,0,0
581,34,Male,Tier 3,Salaried,1668466,814,0,0,0,0,0
582,56,Male,Tier 2,Salaried,1759541,717,1,1,1,0,0
583,27,Male,Tier 1,Salaried,1961221,662,1,0,0,0,0
584,39,Male,Tier 2,Salaried,198010,697,1,1,1,0,0
585,26,Male,Tier 3,Salaried,686643,769,1,1,1,1,1
586,46,Female,Tier 2,Salaried,502718,582,1,1,1,0,0
587,23,Male,Tier 2,Self-Employed,888977,769,1,0,0,0,0
588,31,Male,Tier 3,Self-Employed,1273182,734,1,1,1,1,1
589,51,Male,Tier 2,Self-Employed,945152,742,1,1,0,0,0
590,26,Female,Tier 2,Salaried,65009,729,1,0,0,0,0
591,54,Female,Tier 3,Salaried,866678,555,1,1,1,0,0
592,22,Female,Tier 1,Self-Employed,1651049,558,1,1,1,0,0
593,39,Male,Tier 3,Salaried,961300,610,1,0,0,0,0
594,53,Male,Tier 1,Self-Employed,1844991,712,1,1,1,1,1
595,32,Male,Tier 1,Salaried,398632,648,1,1,1,0,0
596,42,Male,Tier 3,Salaried,96642,697,1,1,1,1,0
597,47,Male,Tier 1,Self-Employed,1632049,607,1,0,0,0,0
598,46,Male,Tier 2,Salaried,1687230,764,0,0,0,0,0
599,43,Male,Tier 3,Salaried,463059,731,1,0,0,0,0
600,48,Female,Tier 3,Salaried,853937,584,1,0,0,0,0
601,34,Female,Tier 3,Salaried,1087722,595,1,1,1,0,0
602,54,Male,Tier 1,Salaried,864454,636,1,0,0,0,0
603,55,Male,Tier 2,Salaried,1029113,553,1,1,1,0,0
604,56,Male,Tier 1,Self-Employed,235333,815,0,0,0,0,0
605,22,Male,Tier 2,Self-Employed,1246087,656,1,1,1,1,1
606,42,Female,Tier 3,Salaried,1965204,624,0,0,0,0,0
607,27,Male,Tier 1,Business,648673,589,0,0,0,0,0
608,49,Female,Tier 2,Salaried,1849100,676,1,1,1,0,0
609,38,Male,Tier 2,Salaried,271443,732,1,1,1,0,0
610,26,Female,Tier 2,Self-Employed,120272,668,1,1,0,0,0
611,52,Male,Tier 3,Self-Employed,216449,622,1,0,0,0,0
612,26,Female,Tier 1,Self-Employed,1080483,589,1,1,0,0,0
613,59,Male,Tier 2,Salaried,1626773,753,1,0,0,0,0
614,24,Female,Tier 3,Salaried,1082595,645,1,0,0,0,0
615,44,Male,Tier 2,Business,1244515,828,1,1,1,0,0
616,58,Male,Tier 1,Salaried,770045,692,1,1,0,0,0
617,58,Female,Tier 2,Self-Employed,1444201,664,1,1,1,1,1
618,31,Female,Tier 1,Salaried,108527,682,0,0,0,0,0
619,31,Female,Tier 1,Self-Employed,1769305,717,1,1,1,1,0
620,40,Female,Tier 3,Salaried,1863073,794,1,1,1,0,0
621,38,Female,Tier 2,Salaried,1908815,826,1,1,1,0,0
622,42,Male,Tier 3,Salaried,1109432,808,1,1,1,0,0
623,35,Male,Tier 3,Self-Employed,1236443,595,0,0,0,0,0
624,30,Male,Tier 2,Self-Employed,275993,786,1,1,0,0,0
625,22,Female,Tier 1,Salaried,736423,602,1,1,1,0,0
626,34,Male,Tier 2,Self-Employed,242023,697,1,0,0,0,0
627,25,Male,Tier 1,Salaried,1530052,736,1,0,0,0,0
628,22,Female,Tier 3,Salaried,1605890,570,1,1,1,1,1
629,53,Female,Tier 1,Salaried,453365,639,1,0,0,0,0
630,55,Male,Tier 1,Salaried,404349,782,1,0,0,0,0
631,49,Male,Tier 2,Salaried,731688,764,1,1,1,1,1
632,52,Male,Tier 1,Salaried,1988311,600,1,1,1,1,1
633,29,Male,Tier 1,Self-Employed,301958,702,1,0,0,0,0
634,47,Male,Tier 2,Self-Employed,1857437,665,1,1,1,1,1
635,55,Female,Tier 1,Self-Employed,119098,763,1,0,0,0,0
636,24,Female,Tier 1,Salaried,1739246,686,1,1,1,1,1
637,33,Female,Tier 1,Business,1001127,834,1,1,1,1,1
638,22,Male,Tier 2,Self-Employed,1009759,620,1,1,0,0,0
639,26,Female,Tier 2,Salaried,955875,794,1,1,1,1,1
640,51,Male,Tier 2,Self-Employed,1003893,587,1,1,1,0,0
641,51,Male,Tier 2,Salaried,971710,765,1,1,1,1,1
642,38,Female,Tier 1,Salaried,1591134,676,1,1,1,0,0
643,44,Male,Tier 3,Salaried,768925,621,1,1,1,1,1
644,36,Male,Tier 1,Salaried,939332,775,1,1,1,1,1
645,58,Female,Tier 2,Business,441755,833,1,0,0,0,0
646,42,Male,Tier 3,Salaried,857329,795,1,1,0,0,0
647,35,Female,Tier 3,Salaried,1234018,620,1,0,0,0,0
648,23,Male,Tier 1,Business,729405,744,1,0,0,0,0
649,32,Female,Tier 1,Business,1710100,587,1,1,1,0,0
650,59,Male,Tier 2,Self-Employed,413895,666,1,1,1,1,1
651,55,Male,Tier 1,Salaried,1055274,787,1,0,0,0,0
652,59,Female,Tier 3,Salaried,434062,753,1,0,0,0,0
653,55,Male,Tier 2,Self-Employed,495800,554,1,1,1,1,1
654,39,Male,Tier 2,Salaried,1613596,706,1,0,0,0,0
655,51,Male,Tier 1,Salaried,622959,656,1,1,0,0,0
656,36,Male,Tier 2,Salaried,1507118,777,1,1,1,1,0
657,48,Male,Tier 2,Salaried,1464253,691,1,1,1,1,1
658,55,Male,Tier 3,Salaried,1094132,721,1,1,1,1,1
659,59,Female,Tier 1,Salaried,773137,695,1,0,0,0,0
660,54,Male,Tier 1,Salaried,1096022,556,1,0,0,0,0
661,45,Male,Tier 1,Salaried,211711,565,1,1,0,0,0
662,36,Male,Tier 1,Salaried,1683738,586,1,1,1,0,0
663,51,Male,Tier 2,Salaried,1531558,702,1,1,1,0,0
664,38,Female,Tier 3,Self-Employed,1775214,814,1,1,1,1,1
665,26,Male,Tier 1,Self-Employed,1469179,732,1,1,1,0,0
666,50,Female,Tier 3,Salaried,515196,705,1,1,0,0,0
667,25,Male,Tier 1,Salaried,1822487,686,0,0,0,0,0
668,31,Female,Tier 1,Salaried,523655,639,1,1,1,0,0
669,38,Male,Tier 1,Salaried,1269231,767,1,0,0,0,0
670,31,Female,Tier 1,Salaried,930111,735,1,0,0,0,0
671,38,Female,Tier 3,Salaried,1096676,758,1,1,1,1,1
672,41,Male,Tier 1,Self-Employed,963182,600,1,1,1,0,0
673,45,Male,Tier 2,Self-Employed,120400,837,1,1,1,0,0
674,26,Male,Tier 2,Salaried,1632540,637,1,1,1,1,0
675,55,Female,Tier 3,Salaried,1364954,685,1,0,0,0,0
676,27,Male,Tier 1,Self-Employed,464556,707,1,1,0,0,0
677,23,Male,Tier 1,Salaried,686739,831,1,1,0,0,0
678,34,Female,Tier 1,Self-Employed,1969267,704,1,1,1,1,0
679,32,Male,Tier 2,Salaried,189598,769,1,0,0,0,0
680,44,Female,Tier 1,Self-Employed,515594,716,1,1,0,0,0
681,37,Female,Tier 3,Business,1395346,728,1,1,1,0,0
682,52,Female,Tier 2,Business,1099783,599,1,0,0,0,0
683,32,Female,Tier 2,Salaried,965762,636,1,1,1,1,0
684,37,Male,Tier 2,Salaried,1181420,582,0,0,0,0,0
685,29,Male,Tier 1,Salaried,505636,824,0,0,0,0,0
686,25,Male,Tier 2,Business,1150673,690,1,0,0,0,0
687,25,Male,Tier 3,Salaried,170069,755,0,0,0,0,0
688,46,Female,Tier 3,Salaried,1031918,773,1,1,1,1,1
689,24,Female,Tier 3,Salaried,1497221,662,1,1,1,0,0
690,53,Male,Tier 3,Salaried,890023,827,1,1,1,1,0
691,24,Male,Tier 1,Salaried,975095,554,1,1,1,0,0
692,48,Female,Tier 1,Salaried,1734112,761,1,1,1,0,0
693,50,Male,Tier 1,Salaried,1006164,805,1,1,1,1,1
694,53,Male,Tier 1,Salaried,1700177,579,1,1,1,1,1
695,40,Male,Tier 1,Business,416393,631,1,0,0,0,0
696,42,Female,Tier 2,Self-Employed,1139035,785,1,1,1,1,1
697,26,Female,Tier 2,Self-Employed,521300,802,1,1,1,1,0
698,39,Female,Tier 3,Salaried,555193,667,1,1,1,0,0
699,49,Female,Tier 2,Self-Employed,414475,579,1,1,1,0,0
700,43,Male,Tier 3,Salaried,291832,660,1,1,1,1,1
701,42,Male,Tier 1,Salaried,243171,803,1,1,1,0,0
702,27,Female,Tier 1,Salaried,152599,748,1,0,0,0,0
703,22,Male,Tier 2,Salaried,1851527,844,1,0,0,0,0
704,26,Female,Tier 1,Salaried,1701269,846,1,1,1,1,1
705,33,Female,Tier 1,Business,1712263,836,1,1,1,1,1
706,47,Female,Tier 1,Salaried,1496453,793,0,0,0,0,0
707,55,Female,Tier 1,Salaried,1604826,770,1,0,0,0,0
708,35,Female,Tier 2,Salaried,1405522,705,1,1,1,0,0
709,47,Female,Tier 2,Salaried,330926,785,1,1,1,1,1
710,48,Male,Tier 2,Salaried,946878,568,1,0,0,0,0
711,30,Male,Tier 2,Salaried,1231546,764,1,0,0,0,0
712,47,Male,Tier 1,Self-Employed,1570247,663,1,0,0,0,0
713,43,Female,Tier 1,Salaried,1269716,749,1,0,0,0,0
714,51,Male,Tier 1,Salaried,1690827,574,1,1,1,1,1
715,38,Female,Tier 1,Self-Employed,1591721,670,0,0,0,0,0
716,47,Male,Tier 2,Business,912735,779,1,1,1,0,0
717,57,Female,Tier 3,Self-Employed,133956,648,1,0,0,0,0
718,22,Male,Tier 2,Self-Employed,764014,552,1,1,1,0,0
719,29,Female,Tier 1,Salaried,610411,810,1,1,1,0,0
720,56,Male,Tier 2,Salaried,368342,803,1,1,1,1,1
721,36,Male,Tier 2,Self-Employed,1342005,569,1,1,1,0,0
722,43,Male,Tier 2,Business,365016,753,1,1,1,0,0
723,35,Female,Tier 2,Salaried,54902,843,1,1,1,0,0
724,47,Male,Tier 2,Salaried,207922,677,1,1,1,1,1
725,49,Male,Tier 2,Self-Employed,1147130,841,1,1,1,0,0
726,44,Female,Tier 2,Salaried,1796970,723,1,1,1,0,0
727,35,Female,Tier 1,Salaried,770203,770,1,1,0,0,0
728,45,Female,Tier 2,Salaried,1054660,586,1,1,1,1,1
729,23,Male,Tier 1,Self-Employed,1237928,698,1,0,0,0,0
730,47,Male,Tier 1,Business,1965498,641,1,1,1,0,0
731,35,Female,Tier 3,Salaried,1339948,619,1,1,1,0,0
732,28,Male,Tier 3,Salaried,1800750,633,1,1,1,0,0
733,24,Female,Tier 1,Salaried,1680329,754,1,0,0,0,0
734,44,Male,Tier 2,Salaried,1014477,816,1,1,1,1,1
735,39,Male,Tier 1,Salaried,743089,637,1,1,1,1,1
736,59,Male,Tier 2,Salaried,1131376,801,0,0,0,0,0
737,56,Male,Tier 3,Salaried,808362,760,1,0,0,0,0
738,36,Male,Tier 3,Self-Employed,779783,580,1,0,0,0,0
739,46,Male,Tier 2,Self-Employed,1195719,610,1,1,1,0,0
740,58,Female,Tier 1,Salaried,692817,616,1,0,0,0,0
741,49,Male,Tier 2,Salaried,278749,775,1,1,0,0,0
742,31,Female,Tier 1,Business,1860956,616,0,0,0,0,0
743,38,Female,Tier 3,Salaried,128871,677,0,0,0,0,0
744,43,Female,Tier 3,Self-Employed,383857,660,1,0,0,0,0
745,47,Male,Tier 2,Salaried,353350,821,1,1,1,1,1
746,46,Female,Tier 1,Self-Employed,840358,583,1,0,0,0,0
747,38,Female,Tier 1,Self-Employed,163682,761,1,1,0,0,0
748,34,Female,Tier 1,Self-Employed,1552237,849,1,1,1,1,1
749,41,Female,Tier 3,Business,1665920,674,1,1,1,0,0
750,46,Female,Tier 2,Business,1691359,652,1,1,0,0,0
751,25,Female,Tier 1,Salaried,1707011,755,1,1,0,0,0
752,31,Male,Tier 2,Salaried,215233,669,1,1,1,1,1
753,24,Female,Tier 3,Salaried,1026755,719,0,0,0,0,0
754,39,Male,Tier 1,Self-Employed,199479,584,1,1,1,1,1
755,57,Female,Tier 3,Self-Employed,521777,795,0,0,0,0,0
756,43,Male,Tier 3,Salaried,776960,607,1,0,0,0,0
757,55,Male,Tier 3,Salaried,1155290,690,1,1,0,0,0
758,29,Female,Tier 1,Self-Employed,1228189,660,1,0,0,0,0
759,40,Female,Tier 1,Salaried,187711,712,1,1,1,0,0
760,58,Male,Tier 1,Salaried,1887486,660,1,0,0,0,0
761,27,Male,Tier 1,Self-Employed,827422,701,1,1,1,1,1
762,47,Female,Tier 1,Salaried,1163122,614,1,0,0,0,0
763,55,Male,Tier 2,Salaried,1851798,655,1,0,0,0,0
764,27,Female,Tier 2,Salaried,243948,765,1,1,1,1,1
765,58,Male,Tier 3,Salaried,955579,640,0,0,0,0,0
766,54,Female,Tier 1,Salaried,924805,575,1,1,1,1,1
767,43,Female,Tier 2,Salaried,485157,706,1,1,1,0,0
768,42,Male,Tier 3,Salaried,79974,621,0,0,0,0,0
769,27,Male,Tier 3,Salaried,94183,593,1,1,1,0,0
770,27,Male,Tier 3,Salaried,975922,639,1,1,1,1,0
771,25,Female,Tier 2,Salaried,1050690,682,1,1,1,0,0
772,51,Male,Tier 3,Business,150361,710,1,0,0,0,0
773,32,Female,Tier 1,Salaried,1417868,781,0,0,0,0,0
774,51,Male,Tier 2,Business,424151,810,1,1,0,0,0
775,52,Male,Tier 1,Self-Employed,1997247,660,1,1,1,0,0
776,45,Male,Tier 1,Salaried,1207323,713,0,0,0,0,0
777,30,Male,Tier 1,Self-Employed,474924,626,1,1,1,0,0
778,24,Female,Tier 1,Salaried,1724109,758,0,0,0,0,0
779,52,Female,Tier 1,Self-Employed,1262572,562,1,0,0,0,0
780,58,Female,Tier 1,Salaried,1908390,607,1,0,0,0,0
781,57,Male,Tier 1,Self-Employed,1649513,585,1,1,1,1,1
782,45,Female,Tier 3,Salaried,1326324,574,0,0,0,0,0
783,52,Female,Tier 1,Self-Employed,946991,583,1,0,0,0,0
784,27,Female,Tier 2,Salaried,148099,689,0,0,0,0,0
785,23,Male,Tier 1,Business,604661,824,1,0,0,0,0
786,41,Male,Tier 3,Salaried,1312328,771,1,1,1,1,1
787,49,Male,Tier 3,Self-Employed,1304149,586,1,1,1,0,0
788,32,Female,Tier 2,Salaried,1645655,678,1,1,1,1,1
789,25,Male,Tier 2,Salaried,1812832,767,1,1,1,1,1
790,36,Male,Tier 1,Self-Employed,1645979,797,0,0,0,0,0
791,27,Male,Tier 3,Business,1771277,660,1,1,1,1,0
792,51,Female,Tier 3,Salaried,425253,769,1,0,0,0,0
793,59,Female,Tier 3,Business,459853,745,0,0,0,0,0
794,23,Male,Tier 2,Self-Employed,467485,696,1,0,0,0,0
795,36,Male,Tier 1,Self-Employed,1706353,589,0,0,0,0,0
796,32,Female,Tier 3,Salaried,1060834,683,1,1,1,1,1
797,29,Female,Tier 1,Salaried,1908885,740,1,1,1,1,1
798,47,Female,Tier 2,Business,352417,712,1,1,1,1,1
799,26,Female,Tier 1,Salaried,1678899,610,1,0,0,0,0
800,27,Female,Tier 3,Salaried,717765,554,1,1,1,0,0
801,47,Female,Tier 1,Salaried,1322996,586,0,0,0,0,0
802,25,Male,Tier 1,Salaried,161141,766,1,1,1,1,1
803,40,Female,Tier 2,Self-Employed,300766,774,1,1,1,1,1
804,41,Female,Tier 3,Self-Employed,1291957,765,0,0,0,0,0
805,54,Female,Tier 2,Salaried,1140343,688,1,0,0,0,0
806,41,Male,Tier 1,Salaried,170456,655,0,0,0,0,0
807,33,Male,Tier 1,Salaried,1611396,648,1,0,0,0,0
808,22,Male,Tier 3,Salaried,453189,717,1,1,0,0,0
809,47,Male,Tier 3,Salaried,1681429,813,1,1,1,0,0
810,35,Male,Tier 3,Business,663749,636,1,0,0,0,0
811,59,Female,Tier 2,Self-Employed,440721,633,1,1,1,0,0
812,58,Male,Tier 3,Salaried,160159,773,1,1,1,1,1
813,32,Male,Tier 2,Business,859523,560,1,1,0,0,0
814,57,Male,Tier 2,Salaried,1904592,735,1,1,1,1,1
815,34,Female,Tier 2,Self-Employed,941293,780,0,0,0,0,0
816,24,Male,Tier 2,Salaried,434379,690,1,1,0,0,0
817,54,Male,Tier 3,Self-Employed,1566399,655,1,0,0,0,0
818,27,Female,Tier 2,Salaried,1300272,802,1,1,1,0,0
819,31,Male,Tier 1,Salaried,426832,598,1,1,0,0,0
820,26,Female,Tier 1,Salaried,1115126,812,1,0,0,0,0
821,44,Female,Tier 1,Salaried,969567,754,1,1,1,0,0
822,31,Male,Tier 2,Salaried,1715680,600,1,0,0,0,0
823,23,Male,Tier 1,Salaried,1041343,724,1,0,0,0,0
824,34,Female,Tier 1,Salaried,1372351,774,1,0,0,0,0
